18,1988232,3
18,3071717,3
18,2254468,4
19,1962588,3
19,1963022,5
19,2221908,3
19,4181350,3
19,2144413,4
19,3948373,5
19,4214837,4
19,3628681,4
19,2382413,5
19,3142280,4
19,3870385,5
19,3529202,5
20,2326423,4
20,3432678,4
20,4729521,3
20,3415661,3
20,1262065,3
20,3574690,4
21,3071759,3
21,2216870,4
21,3608235,5
22,1010172,5
22,3126359,4
22,3204694,4
22,3671430,4
22,1470327,4
22,2075030,4
22,1059418,3
22,2074032,4
22,1052424,5
22,1489164,4
22,3271524,4
22,1819982,5
22,3098723,4
23,1140462,3
23,3197635,5
23,1317892,4
24,1005496,4
24,3245212,5
24,1191433,4
24,1009273,5
24,1451505,3
24,3258728,5
24,1476380,4
24,3687099,3
24,1483421,5
24,1395554,5
24,1159967,4
24,1545707,5
24,1076421,5
24,1174192,4
24,2037987,5
24,2186378,4
24,3128133,4
24,1039311,5
25,1089508,5
25,1014903,5
26,1002507,4
26,1079440,4
26,3517503,4
26,4252081,5
26,1144782,5
27,1023579,4
27,1706840,4
27,1337046,5
27,3228781,5
27,3317244,5
27,1962512,5
27,1481925,3
27,2201308,5
27,1433634,5
27,1963912,5
27,3526061,4
27,1350811,5
27,3628681,4
27,4023893,5
27,1916129,4
27,1350787,5
28,1466236,4
28,1012203,4
28,2187388,5
28,2146035,4
28,4212607,3
29,1768332,4
29,1021990,5
29,1038746,4
29,1074458,5
29,1167120,4
29,4048631,5
29,3680918,5
29,1070598,4
29,1068803,3
29,1309477,5
29,4169495,2
29,3111928,4
30,2251691,5
30,3338929,5
31,1873874,5
31,4178533,4
31,3245168,5
32,3186999,4
32,3928482,4
32,3803480,3
32,3824395,4
33,2052697,5
33,1491320,5
33,3053271,5
33,3686974,5
33,2983793,5
33,4263422,5
34,4324905,5
34,3446163,5
35,4324975,4
35,1439894,5
36,3205251,4
36,3276854,5
36,2981924,4
36,3540011,5
36,1800437,3
36,4104723,4
36,3994658,3
36,4265977,4
36,3264637,3
36,3176335,4
36,4837856,4
36,4742328,4
36,2305268,5
37,1573793,5
37,2051674,4
37,4209091,4
37,3686257,5
37,3314964,5
37,3418940,5
37,3278795,5
37,1014385,5
38,1209339,3
38,1083428,3
38,1438590,5
38,1401841,3
38,1144185,4
39,4737326,5
39,3079720,5
39,3263501,5
39,4198041,5
39,4832810,5
39,3987364,5
39,1357739,5
39,1786543,5
39,1946063,5
39,4311443,5
39,1055234,5
39,1105889,5
39,3418940,5
39,3278795,4
39,3151739,5
39,2372578,5
39,4259629,5
39,4857765,5
39,3018316,5
39,3040913,5
39,3014424,5
40,2699701,4
40,3561591,5
40,2221121,4
40,2376306,4
40,2078219,5
41,1988741,4
41,1803968,5
41,1156644,4
42,1439657,4
42,1053634,4
42,3098581,2
43,1457792,5
43,3010128,5
44,2061658,5
44,2113857,5
45,3164123,4
45,1022936,4
45,1919072,4
45,4019512,3
46,1437730,4
46,3395979,5
47,2170629,4
47,3170442,5
48,2360801,3
48,1529893,3
49,2036827,3
49,1019871,5
50,3042990,5
50,1312464,5
50,1493350,5
50,3717178,4
50,1536744,5
50,1493169,5
50,1464418,5
50,1085079,4
50,2075790,5
50,1865723,5
50,1505930,4
51,1014595,4
51,1061118,5
51,2026939,2
51,4898797,5
51,1291530,5
51,2283383,4
51,1082154,5
51,2028086,3
51,3616310,5
51,3136025,3
51,2339950,3
51,1082161,3
52,3268399,5
52,4077881,4
53,1054889,4
53,1012117,3
53,1812223,4
53,1178695,5
53,1348255,5
54,2265160,5
54,1018925,4
54,3836303,4
54,4894562,5
54,3128104,4
55,1230413,5
55,1398360,4
55,1024570,5
56,3115895,5
56,3323987,2
56,3440557,4
57,3524262,4
57,1947668,5
57,3034422,4
57,2272760,4
57,3036553,3
57,1031598,5
57,2328669,4
57,3752201,4
57,1456601,3
57,4214835,4
57,2064946,3
57,3195235,4
57,1082963,3
57,4006494,3
57,3696899,4
57,2081211,4
57,1464716,5
57,1931103,4
57,2135149,4
57,3227340,4
57,2078479,4
57,1916634,4
57,2039548,4
57,4016840,4
57,3288950,3
57,1276030,4
57,3404702,2
57,2063819,4
57,2376986,3
57,1964043,4
57,4196716,4
57,1867482,4
57,3178865,4
57,4000714,4
57,4110653,3
57,2043304,5
57,3810025,5
58,3137289,5
58,2216174,5
59,1394130,4
59,1956299,5
60,3866002,2
60,4048227,3
61,1045862,4
61,1069915,5
61,1013378,5
61,1012032,4
61,1157014,4
61,1279659,3
61,1449348,4
61,1000517,5
62,3561989,4
62,3719444,5
62,2174371,4
62,3118822,4
63,1608037,5
63,1089991,5
64,1831760,4
64,1047608,5
65,1096240,4
65,1921533,5
65,1313505,3
65,1913858,3
65,1143665,3
65,1012599,4
65,1030292,4
65,1059632,4
65,1149236,1
65,1061468,4
65,1027556,4
65,2971039,3
66,1083290,4
66,1797510,5
66,1021847,4
66,2156959,4
67,1970573,4
67,3208439,3
67,1832047,3
67,2161254,4
67,2364723,5
67,2383088,4
67,1031253,5
67,1106333,3
67,3192038,4
67,1262491,4
67,1895758,4
67,2875749,5
68,3566974,5
68,1136277,4
68,1426931,3
68,2973570,2
68,2968740,5
68,3116096,5
68,1157019,5
69,3989541,2
69,1017941,4
69,3121395,4
69,1326429,5
69,1156201,5
70,3102299,5
70,3158733,4
70,1485225,4
71,3730238,5
71,1033273,4
71,1937939,5
71,3112414,5
71,2241212,5
71,1056868,5
72,3082882,4
72,3283801,2
72,1850861,4
72,1283295,4
72,1864150,4
72,3024278,4
73,3258557,5
73,3076443,5
74,3613084,4
74,2149703,2
74,3106505,5
74,2155525,3
74,3003008,4
74,1400245,4
74,3411181,5
75,1964043,5
75,1939293,5
75,2065594,5
75,1987968,5
75,1466550,5
76,1011051,5
76,1015398,5
76,1022737,5
76,1085469,4
76,1486115,4
76,1468588,5
76,1084326,3
76,2116126,4
76,1283643,5
76,1283644,5
76,1038105,4
76,1907739,5
76,1486619,5
76,1045192,5
76,1962648,5
76,3550606,2
76,1034741,5
76,1442789,4
76,1430933,5
76,1016435,5
76,3098548,3
76,1048562,4
76,1283641,5
76,1175942,5
76,1292358,4
76,2229229,5
76,1215241,5
76,1988540,5
76,1814853,5
76,1146300,5
76,1194359,5
76,1204911,5
76,2277795,4
76,1842181,4
76,1059503,5
76,1030469,4
76,1193101,5
76,1217510,5
76,1423846,4
76,1430002,4
76,1762848,5
76,1471278,5
76,2155059,5
76,1812843,4
76,2197360,5
76,4251871,3
76,1445433,4
76,1322749,4
76,1020025,4
76,1440184,5
76,1075564,3
76,1025623,5
76,1030699,4
76,1042702,4
76,1318950,4
76,1417442,4
76,3129584,4
76,2973076,3
76,4820193,1
76,2137244,5
76,1770652,5
76,1157075,4
76,2247147,5
76,1055445,4
76,1816143,5
76,1041402,5
76,2993977,3
76,1999868,5
76,1915734,4
77,3783885,4
77,3369452,5
78,3413775,3
78,1451580,4
79,1467404,5
79,3123953,5
79,3188313,4
79,1198354,5
80,2297218,4
80,3179631,3
81,3266445,5
81,4006425,4
81,4185489,4
81,4199336,5
82,2058344,5
82,1138986,4
82,1999747,2
82,3040352,4
82,1821232,5
82,1948907,3
82,4313781,3
82,4867235,3
82,1104027,5
82,1794202,3
82,1469429,4
82,2141227,5
82,3040409,4
82,3264496,4
82,2355183,2
82,1481362,3
82,1275907,4
82,1441931,5
82,1369551,4
82,2142293,3
82,2049841,2
82,3075303,3
82,1136998,5
82,2037406,5
82,3075301,3
82,4179332,3
82,2079682,3
82,3568838,3
82,3294516,3
82,2210200,4
82,1449302,3
82,2379319,5
82,4156410,5
82,4725172,5
82,4002557,4
82,1394977,3
82,1924373,5
82,3817911,3
82,2379314,5
82,1810785,5
82,1039544,5
82,1066462,4
82,2037411,5
82,2128936,4
82,1394253,4
82,1135537,5
83,2969479,5
83,1944438,4
84,3205242,5
84,2326571,5
84,1958655,5
84,3250733,5
85,4085283,4
85,4041229,4
85,1089517,4
85,3904616,4
85,2377134,3
85,4026740,5
85,1498959,5
85,3266334,5
85,1779580,3
85,2212321,4
85,2136359,4
85,1382840,4
85,3194076,2
85,3048772,4
86,3411361,5
86,3063893,5
87,1791909,4
87,1139359,3
87,2217972,4
87,1232347,4
87,1454687,4
87,1261541,4
87,1660861,3
87,1441488,5
87,1033919,4
87,2278347,3
87,1879203,3
87,1986050,4
87,3532320,4
87,1030620,4
87,1178535,4
88,1051714,5
88,1034922,5
88,1055234,5
88,2057796,5
89,1204911,5
89,1019293,5
89,1220559,5
89,1021209,4
89,3601195,4
89,1000934,5
89,1076320,5
89,1012189,5
89,1321789,4
89,1219255,3
90,1812011,4
90,1025535,4
90,3143537,3
90,3423098,5
91,2374818,3
91,2115040,3
92,1084435,4
92,1004329,5
92,2256463,4
92,1007420,5
92,1277275,5
92,1055258,5
92,1068912,4
92,1146264,4
92,1082593,5
92,1769189,5
92,1074525,5
92,2030183,5
92,1070007,5
93,2210178,4
93,3987275,1
93,4085245,3
93,1288529,1
93,2701437,3
93,1001415,4
93,1310099,4
93,1082844,3
93,3825659,4
93,1969583,5
93,3809207,3
93,1783517,5
93,1174099,3
93,1708018,5
93,1067243,4
93,1078258,3
93,1320214,3
93,1467299,5
93,2993977,4
93,2271177,2
93,4173393,3
94,1014080,4
94,1781013,4
94,3704893,5
94,4179065,4
94,1488703,4
95,1119186,5
95,3826303,4
95,1254289,4
95,1993800,3
95,3032883,4
95,2978491,4
95,1288476,5
95,1471704,4
95,2973760,5
95,1525645,4
95,2356871,4
95,1262171,4
95,1415306,4
96,1096240,5
96,2342967,4
96,2142105,5
96,1501828,3
96,1821883,4
96,1436276,3
96,1060025,4
96,1493147,4
96,1311723,3
96,1089398,5
96,1728667,3
96,1033917,4
96,2972597,4
96,1766804,3
96,1816264,3
96,1022938,5
96,3016270,5
96,1055347,5
96,4898294,5
96,1463826,4
97,1424329,5
97,1042703,4
98,2076129,4
98,3413889,4
98,4244920,5
98,3920130,5
98,4838627,4
99,4824191,5
99,3227963,4
99,3911512,4
99,3714479,3
100,1957045,3
100,1892491,3
101,2336093,3
101,1424501,5
101,3865993,3
101,3537837,4
101,4246532,5
101,4246534,5
101,4246531,3
101,1805514,4
101,1937357,5
101,3189695,5
101,3026875,4
101,1288939,5
101,4821212,4
101,1915765,3
101,1946666,3
101,2378071,5
101,3293600,4
101,3162527,5
101,3347997,3
101,3785741,5
101,4151180,4
101,4626138,5
101,5248296,3
101,4115567,5
101,3135034,5
101,1920565,3
101,4060102,5
101,1418826,5
101,4711239,4
101,4282077,4
101,1457542,5
101,1925060,5
101,1262039,5
101,3723863,4
101,2383033,4
101,3865987,3
101,2382359,3
101,3243100,3
101,2335749,5
101,3813194,4
101,2003176,5
101,1818347,5
101,3348010,5
101,1475477,5
101,2975931,4
101,3006581,5
101,4133164,4
101,4848840,4
101,4152750,3
101,2977023,5
101,1898609,5
101,3187750,3
101,2153467,3
101,4626090,5
101,4626116,5
101,1370163,5
101,3794549,4
101,3683898,5
101,2968740,4
101,4766952,4
101,4038572,3
101,3418469,5
101,2063620,5
101,3615048,5
101,2063621,3
101,4047674,4
101,3629286,5
101,4277347,4
101,4038673,5
101,3162513,5
101,3615041,5
101,4038672,5
101,4218911,4
101,4191462,3
101,2282513,4
101,1807516,5
101,2282515,4
101,2968737,5
101,1220219,5
101,2160939,4
101,1931689,3
101,4067626,5
101,2974216,5
101,3271524,3
101,3787195,5
101,3187737,5
101,1976047,5
101,3715844,5
101,1420740,5
101,1483797,5
101,4011668,5
101,3348423,5
101,4725222,2
101,4725223,2
101,4034009,3
101,4152764,5
101,4191761,4
101,3753043,3
101,1827376,3
101,3647887,3
101,3316174,5
101,1827374,5
101,4850641,4
101,3390170,4
101,1827375,4
101,1903164,4
101,1262837,4
101,1485501,3
101,4845480,3
101,4220357,5
101,3715833,5
101,4881997,5
101,1424570,5
101,4011670,5
101,2298939,5
101,1980992,5
101,4882015,5
101,1364773,5
101,1330007,5
101,1949182,4
101,3219390,3
101,4117911,3
101,1158934,4
101,1946658,5
101,3140801,5
101,4124393,4
101,3633905,3
101,1907859,4
101,4818166,3
101,4187219,4
101,4105411,5
101,4312746,5
101,1452610,5
101,3532969,5
101,1431880,5
101,3204692,3
101,1437683,4
101,4282068,4
101,3926674,5
101,4320805,4
101,2148947,5
101,4898551,4
101,1221329,5
101,3243088,3
101,3286829,3
101,4781305,5
101,3102326,5
102,1145983,5
102,3053354,5
102,1176299,5
102,1150256,3
102,1210057,4
102,2294265,3
102,1074076,5
102,1277279,4
102,1149897,4
102,1149898,5
102,1795382,5
102,2372015,4
102,1051524,5
102,1595910,5
102,1387218,5
102,3410833,5
102,2137661,4
102,4732427,3
102,1292415,3
102,1779578,5
102,3126121,3
102,1822439,5
102,1344287,5
102,1763759,5
102,3404723,4
102,1921856,5
102,3697472,3
103,1033843,5
103,2009120,4
103,3415676,5
103,3176245,4
103,1046203,4
103,2005546,4
104,3072374,4
104,2147561,4
104,3191780,4
104,3070508,4
104,2333271,3
105,1899082,5
105,1277106,3
105,1946666,3
105,1088711,4
105,1261153,4
105,1827376,3
105,3865993,2
105,1827375,3
105,1903164,4
105,1009931,4
105,1072471,4
105,1765739,2
105,1919468,4
105,3243088,2
105,3172156,4
105,3597031,5
105,1828111,2
105,1805514,4
105,3082882,4
105,2063621,3
105,1018577,4
105,1028409,5
106,1086660,4
106,1158144,4
106,1159956,4
106,2039931,4
106,1015403,4
107,4163938,4
107,4046178,3
107,3924175,3
107,4736118,3
107,4736167,4
107,3691437,3
107,3446112,3
107,3886044,3
107,1020671,3
107,1031207,2
108,1024270,5
108,1268519,4
109,1264534,5
109,1817132,5
109,1077536,4
109,2060432,5
109,1440043,5
109,1084919,5
109,1281275,5
109,1055486,5
109,1078133,5
109,1019515,5
109,1063441,5
109,3864469,5
110,4210472,3
110,3290959,3
110,3356324,4
110,1820596,4
110,2024783,4
110,4171846,3
110,1914936,4
110,3318244,3
110,4093044,5
110,3278939,4
110,3998149,3
110,2211852,4
110,2023846,5
110,3339861,4
110,3819920,4
110,3877248,3
110,1363671,3
110,3443654,4
110,1312978,4
110,4220314,4
110,1822788,4
110,3228771,4
110,1934859,3
110,1377681,5
110,1379826,4
110,4246646,3
110,2162192,4
111,1394411,5
111,1481928,5
112,4039236,4
112,4160794,5
113,4822610,4
113,4915782,4
114,1310449,5
114,1009229,4
114,1194476,5
115,1086660,5
115,1158144,5
115,1159956,5
115,2039931,5
116,2317974,5
116,1086660,4
116,1158144,4
116,4265852,4
116,1084336,4
116,1159956,4
116,3053120,5
116,2039931,4
117,3689523,3
117,1078923,4
117,1734833,4
118,2162691,3
118,2030687,4
118,3023153,3
118,3794549,3
119,1951447,3
119,1083464,3
119,1910786,4
119,1436226,3
119,2261203,3
119,1220866,3
119,3909892,4
119,2306659,4
119,1365937,4
119,3360450,4
119,1015403,5
119,2125832,3
119,1734346,5
119,1950984,2
119,1133023,5
119,1552042,4
119,1454295,4
119,3665874,3
119,1507457,4
119,2077972,3
119,1211269,5
119,1009656,4
119,1461745,5
119,4213445,4
119,4174054,5
119,1047070,4
119,1438707,3
119,3098723,5
119,1078867,2
119,1492984,5
119,1027343,4
120,2153625,3
120,3014576,5
121,1892291,4
121,2196957,5
121,3204670,5
121,1135494,5
122,3813669,4
122,3697494,5
123,1143665,5
123,1780173,5
124,1428117,4
124,1975809,4
124,1451308,3
124,1050368,3
124,1077980,4
124,1762129,3
124,3810080,5
124,1491153,5
124,1492927,5
124,1310099,4
124,1061043,3
124,1792075,5
124,1119590,3
124,1033334,4
124,4181149,3
124,1279212,4
124,1837267,5
124,1120438,3
124,1882915,4
124,2062283,3
124,2976428,3
125,1433634,3
125,1465074,4
125,3266348,4
125,3094206,4
125,2568438,5
125,3166549,3
125,2039931,5
125,1785388,3
126,2310816,5
126,1912088,4
126,5264779,4
126,2082133,4
126,1097816,5
126,1912395,4
126,4731560,3
126,3526061,5
126,3153347,4
126,1263335,4
126,4023893,4
126,2383005,4
126,1093623,4
126,4223917,4
126,1912080,4
126,1817681,4
126,4842339,4
127,4240395,2
127,4166819,5
128,1020587,4
128,2240612,4
128,1172077,4
128,1603309,4
128,3148591,4
128,1488633,3
128,1070215,3
128,2272174,3
128,3030861,4
128,1451580,4
128,3607427,5
128,2045956,4
128,3924442,5
128,1434247,4
128,3924175,5
128,1156370,5
128,1202658,4
128,3905259,4
128,1002798,4
128,1641479,4
128,3064184,4
128,1126207,3
128,3070273,3
128,2075687,3
128,3181961,4
128,2339948,4
128,1266202,5
128,3000879,4
128,1080067,5
128,1055236,3
128,3619883,4
128,1801923,5
128,1820641,3
128,1489670,5
128,1450049,4
128,1921597,5
128,1149044,4
128,1968882,4
128,3415083,4
129,1949782,4
129,1855343,3
129,1957692,3
130,3757922,3
130,4199596,3
131,2128011,3
131,1014825,5
131,1768937,4
132,2081876,1
132,1471632,3
133,1449476,4
133,4151384,4
133,3024962,3
133,2117535,5
133,1023186,4
133,3007465,4
133,3101421,4
133,3709462,5
133,3822870,5
133,2973657,5
133,3573666,4
133,1886273,4
133,1928490,5
133,3812782,4
134,2000719,5
134,2023825,5
134,1135343,5
135,1424593,4
135,4257285,4
136,1288942,4
136,1536797,4
136,3339855,4
136,1008013,4
137,1064734,4
137,1006737,4
137,1415325,4
137,4626116,5
137,1467905,5
137,4212607,4
137,1937996,4
137,4626138,5
137,1000972,4
137,1076177,5
137,4870150,4
137,1257317,5
137,1008883,5
137,1897234,3
137,1187507,5
138,1020959,4
138,1768668,4
138,3671351,5
139,4214113,5
139,4159560,2
140,1053246,5
140,3182667,4
140,1080544,4
140,1870003,3
140,1071476,5
141,4257066,4
141,2284618,3
141,4254264,4
141,3605656,4
142,3649661,5
142,3260902,4
142,1262993,1
142,1692648,5
143,1484260,5
143,1047891,5
143,1431645,5
143,1878802,4
144,1416417,5
144,3891900,4
145,1015063,5
145,1027977,5
145,1484801,5
145,3654619,4
145,1274840,3
145,1023893,3
145,3888110,5
145,2308343,3
145,3030861,4
145,3010684,4
145,1493422,4
145,1385384,5
145,1351825,4
145,1778047,4
145,1823088,4
145,3406518,4
145,2158235,4
145,2076327,3
145,3010677,4
145,3221589,4
145,1069156,3
145,3138839,4
145,3627948,5
145,3406401,5
145,1003584,5
145,3572739,4
145,1440401,5
145,3689094,4
145,3995798,4
145,1829158,3
145,1450951,4
145,3010128,4
145,3726923,4
145,1772103,4
146,1624315,3
146,1077896,4
146,3004055,4
146,1997573,4
146,1890078,3
146,2294265,3
146,1958057,4
146,1894206,4
146,1177584,4
146,1345156,4
146,2127768,4
146,3071208,4
146,2009456,4
147,1982788,5
147,4173402,5
147,2010072,4
147,1000323,5
147,3162221,5
147,1212025,4
147,1027802,4
147,1084223,4
147,2173830,5
147,2084797,4
147,2135506,3
147,2035162,5
147,1017143,4
147,3985029,4
147,1606879,5
148,2026086,3
148,1028842,5
149,1088231,2
149,1058767,5
149,1426988,3
149,1315814,3
149,1036635,4
150,1628407,4
150,1440191,3
150,1419639,4
150,3147875,4
150,1777853,4
150,2053144,4
150,1636502,5
150,1322104,5
150,2041933,5
150,1740315,4
150,2228787,4
150,2066529,5
150,4111705,4
150,1059168,4
150,2037101,4
150,4082434,4
150,1147192,5
150,3449304,5
150,1410872,5
150,1705652,5
150,3364275,4
150,1440066,4
150,1774848,3
150,1488867,4
150,2228785,3
150,1734186,4
150,2117536,3
150,1959911,5
150,3800304,3
150,1920803,5
150,4265847,3
150,1739070,5
150,1764478,2
150,3560447,5
150,2260457,5
150,1067592,4
150,2221857,5
150,1780990,5
150,1472102,4
150,3906332,5
150,1023208,4
150,1418840,2
150,1033263,3
150,2985929,3
150,2972594,3
150,1439415,3
150,1058386,3
150,1116832,4
150,2084594,3
150,1394904,4
150,1427588,4
150,2025669,4
150,2245227,3
150,1491734,5
150,1076378,3
150,1397886,4
150,2066550,5
150,2283652,4
150,1007225,4
150,1065977,5
150,3215829,4
150,1879724,4
150,1671918,4
150,1439697,4
150,1414717,5
150,3182236,5
150,3029399,4
150,1096128,4
150,1057508,5
150,1178676,5
150,1463100,4
150,1072619,4
150,2214374,3
150,3712876,4
150,3730096,4
150,2196248,5
150,1463191,4
150,3183312,4
150,1463192,5
150,1319447,2
150,1854612,3
150,1049561,5
150,1854595,4
150,1537418,5
150,2036119,5
150,1883052,5
150,1052003,4
150,2357292,4
150,1058244,4
150,2993783,3
150,1057095,4
150,1023372,5
150,2254849,3
150,3257823,3
150,3257825,3
150,1226406,4
150,2360543,4
150,3177126,4
150,1114862,5
150,1664838,5
150,3889112,4
150,1084828,3
150,1958044,4
150,1264442,4
150,1907105,5
150,1001560,2
150,1934474,5
151,1026036,5
151,2146279,5
151,4222342,4
151,1427679,4
152,3054821,5
152,1021856,5
153,3393172,5
153,1257543,4
153,1925925,4
153,1286293,4
153,1089801,4
153,1807843,5
153,2341128,4
154,3442373,4
154,3442377,4
155,1263283,3
155,3601634,5
156,1064275,5
156,1400705,4
156,1827374,5
156,1829226,4
156,1400707,4
156,1040771,3
156,1007433,4
156,1170801,5
156,2056749,4
156,1024197,4
156,1013225,5
156,3136271,4
156,1034922,4
156,3006581,4
156,1960035,4
156,1005521,4
156,4742918,5
156,3191044,3
156,2972992,5
157,3416892,3
157,3834413,3
157,1371333,5
157,1053634,5
157,1046490,3
157,1163870,5
157,1016682,5
157,4158135,3
157,1046615,5
157,1958732,4
157,1061729,4
157,1409262,4
157,3017121,3
158,1161098,5
158,4826484,4
159,1077528,4
159,1183730,3
159,1018415,3
159,1046202,4
159,3293440,4
159,1055258,5
159,2034748,4
159,1339022,4
159,1060508,4
159,1261642,4
159,1292409,5
159,1951372,4
159,3043427,4
159,1445816,4
159,1824306,4
159,1009069,4
160,1033057,3
160,1469598,5
160,1881985,3
160,1129261,5
160,1755545,5
160,1753403,3
160,1174652,5
161,2274657,4
161,1288913,4
162,1444174,4
162,4212812,4
162,2264395,4
162,1770385,4
162,3376902,4
162,1081979,4
162,1079629,4
163,1017993,5
163,2309204,5
163,1796747,5
164,1610740,4
164,1025663,4
165,3826301,5
165,1900356,5
165,1011215,4
166,1278865,4
166,2025748,3
167,3172507,3
167,3932746,5
168,2034225,3
168,1186176,4
168,1318268,4
168,2150022,4
169,1125969,5
169,4813673,5
169,1009188,3
169,3550606,4
169,1444217,4
169,3139374,4
169,3722954,5
169,4246050,5
169,3058357,4
169,2295324,5
169,4811691,4
170,4723740,3
170,4191594,4
170,3785741,5
170,3615061,4
170,3171768,5
171,4910522,5
171,4910521,5
171,4910523,5
171,4817597,5
172,1003664,3
172,1322852,5
173,1072438,5
173,3435830,4
174,3233400,3
174,2994364,4
175,3142323,1
175,2228761,5
175,2228760,2
175,1190181,3
175,1026110,5
175,1825938,5
175,1084730,5
175,1051928,5
175,1772151,5
175,2228707,5
175,1163742,3
175,1049404,4
175,1920388,4
176,3401286,4
176,1017621,4
177,2209098,3
177,3699108,4
178,2973335,5
178,1907820,5
178,1925067,5
178,2216161,5
178,2983898,5
178,3629585,5
179,3176268,3
179,1962929,4
180,2035664,3
180,1035146,3
180,1049414,4
180,1077917,4
180,1484858,4
180,1097564,4
180,1047588,4
181,4139700,4
181,2978199,5
181,2279631,4
181,1221351,4
181,1848182,5
182,2303151,5
182,2137279,4
183,1428018,5
183,1077196,4
183,1481136,5
184,2171931,5
184,2036491,3
185,4725184,4
185,1747698,3
186,3204693,4
186,3585262,5
186,3204694,4
186,2066221,4
187,1918706,5
187,1067680,4
187,1458194,5
187,3229849,3
187,3143942,5
188,1940994,5
188,3824761,3
188,1016814,4
188,1001911,3
188,3774646,4
188,3117464,4
188,2283762,5
189,1780446,4
189,4770281,4
189,2341848,4
189,2376102,3
189,2971663,4
189,1507437,4
189,4048227,4
189,1046863,4
189,1047205,5
189,4048205,5
189,4139955,4
189,3989541,3
189,1065750,4
189,2326571,4
189,3834938,4
189,1427907,4
189,1844607,4
189,1481974,4
189,1039222,4
189,4124876,4
190,3265210,4
190,1163378,4
190,3389457,4
190,1089508,5
190,1029036,4
190,3354528,4
190,3624297,5
190,1206830,4
190,3040511,3
190,3564061,3
190,1489461,4
190,1077129,5
191,1027556,5
191,1410310,4
192,1119839,3
192,2160594,3
192,3191044,3
192,3699108,3
192,3854878,4
192,1276777,3
192,4175411,5
192,1336968,4
193,3091380,5
193,3053593,5
193,3091392,4
193,3069479,5
193,3115296,4
193,3199438,4
194,3689094,3
194,4833919,4
194,4833918,5
194,3327495,3
194,1056979,3
194,2251755,4
194,3018339,4
194,2356871,4
194,3836277,4
195,3340092,5
195,3369793,5
196,2287712,5
196,1279485,4
196,1253917,4
196,1042866,4
196,1805122,4
196,1032085,5
197,1433726,5
197,4213981,4
197,1668021,4
197,1089509,5
197,1858585,3
197,1438710,2
197,1009777,5
197,1082201,3
197,1455053,3
197,3128115,2
197,1921362,5
197,1087036,5
197,2063620,4
197,1987495,3
197,1491853,5
197,1512937,5
198,3632449,5
198,1219429,5
198,1595918,5
198,1500984,5
198,4118558,5
198,3710551,3
198,3193486,5
198,2130270,5
198,1861805,3
198,1016832,3
198,3237636,5
198,3923500,4
198,1235989,4
198,3645162,5
198,3890174,5
199,1035517,4
199,3008827,4
199,2341440,4
199,2061644,4
199,3697494,4
199,3369600,4
199,2216583,5
199,3824491,5
